\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 0   921.8442116  3.9836669e+05 
 0   921.8646455  3.9835466e+05 
 0   921.8850794  3.9845278e+05 
 0   921.9055134  3.9837175e+05 
 0   921.9259473  3.9836138e+05 
 0   921.9463812  3.9835659e+05 
 0   921.9668151  3.9836572e+05 
 0   921.9872490  3.9837275e+05 
 0   922.0076831  3.9830078e+05 
 0   922.0281169  3.9836347e+05 
 0   922.0485509  3.9836609e+05 
 0   922.0689847  3.9836619e+05 
 0   922.0894186  3.9834116e+05 
 0   922.1098527  3.9836044e+05 
 0   922.1302865  3.9833578e+05 
 0   922.1507204  3.9834969e+05 
 0   922.1711544  3.9835406e+05 
 0   922.1915882  3.9836988e+05 
 0   922.2120222  3.9834572e+05 
 0   922.2324562  3.9834366e+05 
 0   922.2528900  3.9832609e+05 
 0   922.2733240  3.9838662e+05 
 0   922.2937579  3.9834866e+05 
 0   922.3141917  3.9838509e+05 
 0   922.3346258  3.9836391e+05 
 0   922.3550597  3.9834709e+05 
 0   922.3754936  3.9837103e+05 
 0   922.3959275  3.9836772e+05 
 0   922.4163614  3.9833903e+05 
 0   922.4367953  3.9839203e+05 
 0   922.4572293  3.9838616e+05 
 0   922.4776632  3.9835338e+05 
 0   922.4980971  3.9835766e+05 
 0   922.5185311  3.9833559e+05 
 0   922.5389649  3.9835694e+05 
 0   922.5593989  3.9836412e+05 
 0   922.5798328  3.9835631e+05 
 0   922.6002667  3.9838919e+05 
 0   922.6207007  3.9831606e+05 
 0   922.6411346  3.9833269e+05 
 0   922.6615684  3.9839584e+05 
 0   922.6820024  3.9835950e+05 
 0   922.7024363  3.9835316e+05 
 0   922.7228701  3.9835084e+05 
 0   922.7433042  3.9833516e+05 
 0   922.7637381  3.9835800e+05 
 0   922.7841719  3.9837350e+05 
 0   922.8046059  3.9834331e+05 
 0   922.8250397  3.9837553e+05 
 0   922.8454737  3.9832759e+05 
 0   922.8659076  3.9834156e+05 
 0   922.8863415  3.9835212e+05 
 0   922.9067755  3.9837834e+05 
 0   922.9272094  3.9836144e+05 
 0   922.9476433  3.9835003e+05 
 0   922.9680772  3.9833941e+05 
 0   922.9885111  3.9835766e+05 
 0   923.0089450  3.9837359e+05 
 0   923.0293790  3.9834881e+05 
 0   923.0498128  3.9836344e+05 
 0   923.0702468  3.9838712e+05 
 0   923.0906808  3.9834906e+05 
 0   923.1111146  3.9838416e+05 
 0   923.1315486  3.9835803e+05 
 0   923.1519825  3.9833681e+05 
 0   923.1724163  3.9835756e+05 
 0   923.1928503  3.9831056e+05 
 0   923.2132842  3.9648794e+05 
 0   923.2337180  3.9287466e+05 
 0   923.2541520  3.9320925e+05 
 0   923.2745859  3.9724022e+05 
 0   923.2950197  3.9836222e+05 
 0   923.3154538  3.9833700e+05 
 0   923.3358877  3.9834200e+05 
 0   923.3563217  3.9832806e+05 
 0   923.3767555  3.9831656e+05 
 0   923.3971894  3.9837228e+05 
 0   923.4176233  3.9839922e+05 
 0   923.4380572  3.9833456e+05 
 0   923.4584911  3.9838372e+05 
 0   923.4789250  3.9834578e+05 
 0   923.4993589  3.9832003e+05 
 0   923.5197928  3.9832425e+05 
 0   923.5402267  3.9838228e+05 
 0   923.5606606  3.9836556e+05 
 0   923.5810945  3.9836159e+05 
 0   923.6015285  3.9836978e+05 
 0   923.6219623  3.9834212e+05 
 0   923.6423964  3.9834562e+05 
 0   923.6628303  3.9837375e+05 
 0   923.6832641  3.9835116e+05 
 0   923.7036981  3.9835156e+05 
 0   923.7241320  3.9836912e+05 
 0   923.7445658  3.9834088e+05 
 0   923.7649998  3.9839147e+05 
 0   923.7854337  3.9837666e+05 
 0   923.8058675  3.9833959e+05 
 0   923.8263015  3.9837116e+05 
 0   923.8467354  3.9831731e+05 
 0   923.8876032  3.9840778e+05 
 0   923.9080371  3.9837375e+05 
 0   923.9284711  3.9838650e+05 
 0   923.9489049  3.9838469e+05 
 0   923.9693388  3.9834291e+05 
 0   923.9897728  3.9838069e+05 
 0   924.0102067  3.9840831e+05 
 0   924.0306405  3.9835509e+05 
 0   924.0510745  3.9837722e+05 
 0   924.0715084  3.9839122e+05 
 0   924.0919422  3.9834850e+05 
 0   924.1123762  3.9836850e+05 
 0   924.1328100  3.9838653e+05 
 0   924.1532440  3.9836341e+05 
 0   924.1736779  3.9833500e+05 
 0   924.1941117  3.9836634e+05 
 0   924.2349796  3.9834653e+05 
 0   924.2554134  3.9835044e+05 
 0   924.2758474  3.9836269e+05 
 0   924.2962813  3.9832881e+05 
 0   924.3167151  3.9836903e+05 
 0   924.3371491  3.9836647e+05 
 0   924.3575830  3.9835316e+05 
 0   924.3780168  3.9837062e+05 
 0   924.3984508  3.9835819e+05 
 0   924.4188847  3.9853275e+05 
 0   924.4393187  3.9837216e+05 
 0   924.4597525  3.9833406e+05 
 0   924.4801864  3.9835247e+05 
 0   924.5006204  3.9832847e+05 
 0   924.5210542  3.9832597e+05 
 0   924.5414881  3.9838350e+05 
 0   924.5619221  3.9833988e+05 
 0   924.5823560  3.9836847e+05 
 0   924.6027898  3.9835228e+05 
 0   924.6232238  3.9832950e+05 
 0   924.6436577  3.9838256e+05 
 0   924.6640914  3.9834788e+05 
 0   924.6845254  3.9836397e+05 
 0   924.7049593  3.9834453e+05 
 0   924.7253933  3.9834919e+05 
 0   924.7458271  3.9831894e+05 
 0   924.7662610  3.9836228e+05 
 0   924.7866949  3.9837469e+05 
 0   924.8071288  3.9837059e+05 
 0   924.8275627  3.9833350e+05 
 0   924.8479966  3.9838228e+05 
 0   924.8684305  3.9835978e+05 
 0   924.8888643  3.9838622e+05 
 0   924.9092983  3.9837038e+05 
 0   924.9297322  3.9837059e+05 
 0   924.9501661  3.9838184e+05 
 0   924.9706000  3.9835925e+05 
 0   924.9910338  3.9833688e+05 
 0   925.0114678  3.9838091e+05 
 0   925.0319016  3.9838288e+05 
 0   925.0523355  3.9832334e+05 
 0   925.0727695  3.9832847e+05 
 0   925.0932034  3.9837159e+05 
 0   925.1136372  3.9833397e+05 
 0   925.1340712  3.9836716e+05 
 0   925.1545051  3.9839000e+05 
 0   925.1749389  3.9836372e+05 
 0   925.1953729  3.9840134e+05 
 0   925.2158067  3.9836056e+05 
 0   925.2362407  3.9834103e+05 
 0   925.2566745  3.9838344e+05 
 0   925.2771084  3.9840966e+05 
 0   925.2975424  3.9835200e+05 
 0   925.3179762  3.9833944e+05 
 0   925.3384101  3.9839088e+05 
 0   925.3588441  3.9835466e+05 
 0   925.3792779  3.9835259e+05 
 0   925.3997117  3.9836222e+05 
 0   925.4201456  3.9834897e+05 
 0   925.4405795  3.9840150e+05 
 0   925.4610134  3.9835134e+05 
 0   925.4814474  3.9833241e+05 
 0   925.5018812  3.9837381e+05 
 0   925.5223152  3.9839075e+05 
 0   925.5427490  3.9835016e+05 
 0   925.5631828  3.9836300e+05 
 0   925.5836168  3.9836303e+05 
 0   925.6040507  3.9837906e+05 
 0   925.6244845  3.9834134e+05 
 0   925.6449185  3.9833162e+05 
 0   925.6653524  3.9835838e+05 
 0   925.6857862  3.9607094e+05 
 0   925.7062201  3.9276688e+05 
 0   925.7266540  3.9344584e+05 
 0   925.7470878  3.9753519e+05 
 0   925.7675218  3.9835162e+05 
 0   925.7879557  3.9837266e+05 
 0   925.8083897  3.9834647e+05 
 0   925.8288235  3.9836031e+05 
 0   925.8492573  3.9834591e+05 
 0   925.8696913  3.9836303e+05 
 0   925.8901251  3.9834047e+05 
 0   925.9105590  3.9835756e+05 
 0   925.9309930  3.9835812e+05 
 0   925.9514268  3.9835212e+05 
 0   925.9718606  3.9837741e+05 
 0   925.9922946  3.9834106e+05 
 0   926.0127284  3.9837119e+05 
 0   926.0331623  3.9835338e+05 
 0   926.0535963  3.9837119e+05 
 0   926.0740301  3.9835691e+05 
 0   926.0944640  3.9838012e+05 
 0   926.1148979  3.9834875e+05 
 0   926.1353318  3.9837441e+05 
 0   926.1557657  3.9838938e+05 
 0   926.1761996  3.9832103e+05 
 0   926.1966333  3.9837272e+05 
 0   926.2170673  3.9834678e+05 
 0   926.2375012  3.9836347e+05 
 0   926.2579350  3.9836556e+05 
 0   926.2783690  3.9835678e+05 
 0   926.2988028  3.9837831e+05 
 0   926.3192366  3.9835647e+05 
 0   926.3396706  3.9835197e+05 
 0   926.3601045  3.9839631e+05 
 0   926.3805385  3.9835781e+05 
 0   926.4009722  3.9838328e+05 
 0   926.4214061  3.9835700e+05 
 0   926.4418401  3.9834606e+05 
 0   926.4622739  3.9836822e+05 
 0   926.4827077  3.9835288e+05 
 0   926.5031417  3.9831303e+05 
 0   926.5235755  3.9837222e+05 
 0   926.5440094  3.9830547e+05 
 0   926.5644434  3.9835584e+05 
 0   926.5848772  3.9833797e+05 
 0   926.6053110  3.9832731e+05 
 0   926.6257450  3.9834494e+05 
 0   926.6461789  3.9834781e+05 
 0   926.6666127  3.9835191e+05 
 0   926.6870466  3.9835728e+05 
 0   926.7074805  3.9836738e+05 
 0   926.7279145  3.9837781e+05 
 0   926.7483482  3.9837431e+05 
 0   926.7687821  3.9838750e+05 
 0   926.7892160  3.9836381e+05 
 0   926.8096499  3.9832956e+05 
 0   926.8300837  3.9837669e+05 
 0   926.8709515  3.9835503e+05 
 0   926.8913855  3.9836769e+05 
 0   926.9118192  3.9834875e+05 
 0   926.9322531  3.9837725e+05 
 0   926.9526871  3.9835200e+05 
 0   926.9731209  3.9835706e+05 
 0   926.9935547  3.9836653e+05 
 0   927.0139887  3.9837941e+05 
 0   927.0344225  3.9836722e+05 
 0   927.0548563  3.9837088e+05 
 0   927.0752903  3.9840122e+05 
 0   927.0957242  3.9835731e+05 
 0   927.1161580  3.9838206e+05 
 0   927.1365919  3.9834375e+05 
 0   927.1570258  3.9836028e+05 
 0   927.1774597  3.9836159e+05 
 0   927.1978936  3.9840162e+05 
 0   927.2183274  3.9836803e+05 
 0   927.2387613  3.9837862e+05 
 0   927.2591952  3.9841891e+05 
 0   927.2796290  3.9833981e+05 
 0   927.3000630  3.9835047e+05 
 0   927.3204968  3.9837334e+05 
 0   927.3409306  3.9838719e+05 
 0   927.3613646  3.9834959e+05 
 0   927.3817984  3.9836453e+05 
 0   927.4022323  3.9836791e+05 
 0   927.4226662  3.9834297e+05 
 0   927.4431000  3.9838525e+05 
 0   927.4635340  3.9834497e+05 
 0   927.4839677  3.9834847e+05 
 0   927.5044016  3.9837675e+05 
 0   927.5248356  3.9833994e+05 
 0   927.5452693  3.9832984e+05 
 0   927.5657032  3.9836153e+05 
 0   927.5861372  3.9836166e+05 
 0   927.6065709  3.9838328e+05 
 0   927.6270048  3.9834103e+05 
 0   927.6474388  3.9833384e+05 
 0   927.6678726  3.9829106e+05 
 0   927.6883064  3.9836978e+05 
 0   927.7087404  3.9833578e+05 
 0   927.7291742  3.9832181e+05 
 0   927.7496082  3.9834153e+05 
 0   927.7700420  3.9891394e+05 
 0   927.7904758  3.9834619e+05 
 0   927.8109098  3.9832688e+05 
 0   927.8313436  3.9838453e+05 
 0   927.8517774  3.9833425e+05 
 0   927.8722114  3.9834594e+05 
 0   927.8926452  3.9834334e+05 
 0   927.9130790  3.9831556e+05 
 0   927.9335130  3.9834316e+05 
 0   927.9539467  3.9833909e+05 
 0   927.9743806  3.9837103e+05 
 0   927.9948146  3.9834897e+05 
 0   928.0152483  3.9834319e+05 
 0   928.0356823  3.9836897e+05 
 0   928.0561162  3.9834912e+05 
 0   928.0765499  3.9837856e+05 
 0   928.0969839  3.9832169e+05 
 0   928.1174177  3.9834062e+05 
 0   928.1378516  3.9834684e+05 
 0   928.1582855  3.9560150e+05 
 0   928.1787193  3.9272031e+05 
 0   928.1991531  3.9370294e+05 
 0   928.2195871  3.9777216e+05 
 0   928.2400209  3.9830912e+05 
 0   928.2604548  3.9836134e+05 
 0   928.2808886  3.9833844e+05 
 0   928.3013225  3.9834950e+05 
 0   928.3217565  3.9837228e+05 
 0   928.3421902  3.9834800e+05 
 0   928.3626241  3.9836481e+05 
 0   928.3830580  3.9836569e+05 
 0   928.4034918  3.9838106e+05 
 0   928.4239257  3.9834438e+05 
 0   928.4443596  3.9834272e+05 
 0   928.4647934  3.9837144e+05 
 0   928.4852272  3.9835969e+05 
 0   928.5056612  3.9834934e+05 
 0   928.5260950  3.9835209e+05 
 0   928.5465289  3.9831819e+05 
 0   928.5669628  3.9833934e+05 
 0   928.5873966  3.9834878e+05 
 0   928.6078305  3.9834619e+05 
 0   928.6282643  3.9836403e+05 
 0   928.6486982  3.9836559e+05 
 0   928.6691321  3.9834138e+05 
 0   928.6895659  3.9834822e+05 
 0   928.7099998  3.9837394e+05 
 0   928.7304337  3.9836366e+05 
 0   928.7508675  3.9836266e+05 
 0   928.7713013  3.9835903e+05 
 0   928.7917353  3.9836781e+05 
 0   928.8121690  3.9835484e+05 
 0   928.8326030  3.9835462e+05 
 0   928.8530368  3.9839416e+05 
 0   928.8734706  3.9835297e+05 
 0   928.8939046  3.9837053e+05 
 0   928.9143383  3.9830200e+05 
 0   928.9347722  3.9837494e+05 
 0   928.9552061  3.9832122e+05 
 0   928.9756399  3.9834675e+05 
 0   928.9960737  3.9836366e+05 
 0   929.0165077  3.9834284e+05 
 0   929.0369414  3.9837816e+05 
 0   929.0573753  3.9836238e+05 
 0   929.0778093  3.9836138e+05 
 0   929.0982430  3.9838225e+05 
 0   929.1186770  3.9836019e+05 
 0   929.1391108  3.9835675e+05 
 0   929.1595447  3.9834316e+05 
 0   929.1799785  3.9834484e+05 
 0   929.2004124  3.9833725e+05 
 0   929.2208462  3.9838450e+05 
 0   929.2412801  3.9837650e+05 
 0   929.2617139  3.9836575e+05 
 0   929.2821478  3.9837191e+05 
 0   929.3025817  3.9834484e+05 
 0   929.3230155  3.9837028e+05 
 0   929.3434493  3.9833272e+05 
 0   929.3638833  3.9836138e+05 
 0   929.3843170  3.9836728e+05 
 0   929.4047510  3.9833422e+05 
 0   929.4251848  3.9831122e+05 
 0   929.4456186  3.9834247e+05 
 0   929.4660525  3.9832912e+05 
 0   929.4864864  3.9834084e+05 
 0   929.5069201  3.9835700e+05 
 0   929.5273541  3.9836559e+05 
 0   929.5477878  3.9834600e+05 
 0   929.5682217  3.9834072e+05 
 0   929.5886556  3.9831575e+05 
 0   929.6090894  3.9834594e+05 
 0   929.6295232  3.9835862e+05 
 0   929.6499572  3.9838406e+05 
 0   929.6703910  3.9834747e+05 
 0   929.6908248  3.9834397e+05 
 0   929.7112587  3.9836238e+05 
 0   929.7316925  3.9834922e+05 
 0   929.7521264  3.9834450e+05 
 0   929.7725602  3.9834472e+05 
 0   929.7929941  3.9836069e+05 
 0   929.8134280  3.9840131e+05 
 0   929.8951633  3.9811728e+05 
 0   929.9155971  3.9838538e+05 
 0   929.9360311  3.9837706e+05 
 0   929.9564648  3.9837138e+05 
 0   929.9768988  3.9839572e+05 
 0   929.9973326  3.9836272e+05 
 0   930.0177664  3.9832769e+05 
 0   930.0382003  3.9837978e+05 
 0   930.0586342  3.9830528e+05 
 0   930.0790679  3.9836803e+05 
 0   930.0995018  3.9835544e+05 
 0   930.1199357  3.9833941e+05 
 0   930.1403695  3.9834503e+05 
 0   930.1608034  3.9837831e+05 
 0   930.1812372  3.9833406e+05 
 0   930.2016711  3.9838584e+05 
 0   930.2221049  3.9835897e+05 
 0   930.2425387  3.9836966e+05 
 0   930.2629726  3.9834262e+05 
 0   930.2834064  3.9835106e+05 
 0   930.3038403  3.9836191e+05 
 0   930.3242741  3.9835922e+05 
 0   930.3447079  3.9833106e+05 
 0   930.3855757  3.9832106e+05 
 0   930.4060095  3.9834828e+05 
 0   930.4264433  3.9831981e+05 
 0   930.4468772  3.9833878e+05 
 0   930.4673110  3.9837200e+05 
 0   930.4877448  3.9833912e+05 
 0   930.5081788  3.9833166e+05 
 0   930.5286125  3.9832972e+05 
 0   930.5490464  3.9832525e+05 
 0   930.5694803  3.9832803e+05 
 0   930.5899140  3.9833047e+05 
 0   930.6103480  3.9828641e+05 
 0   930.6307818  3.9516828e+05 
 0   930.6512156  3.9272119e+05 
 0   930.6716495  3.9399975e+05 
 0   930.6920833  3.9793906e+05 
 0   930.7125171  3.9834562e+05 
 0   930.7329510  3.9836356e+05 
 0   930.7533848  3.9834028e+05 
 0   930.7738186  3.9823441e+05 
 0   930.7942526  3.9835153e+05 
 0   930.8146863  3.9836281e+05 
 0   930.8351203  3.9835775e+05 
 0   930.8555541  3.9834684e+05 
 0   930.8759878  3.9831350e+05 
 0   930.8964218  3.9833800e+05 
 0   930.9168555  3.9837447e+05 
 0   930.9372893  3.9832475e+05 
 0   930.9577233  3.9832456e+05 
 0   930.9781570  3.9837134e+05 
 0   930.9985908  3.9832559e+05 
 0   931.0190248  3.9836191e+05 
 0   931.0394585  3.9834859e+05 
 0   931.0598923  3.9830697e+05 
 0   931.0803263  3.9834331e+05 
 0   931.1007600  3.9833981e+05 
 0   931.1211939  3.9833488e+05 
 0   931.1416278  3.9835741e+05 
 0   931.1620615  3.9834544e+05 
 0   931.1824954  3.9834403e+05 
 0   931.2029293  3.9831562e+05 
 0   931.2233631  3.9835862e+05 
 0   931.2437969  3.9834788e+05 
 0   931.2642308  3.9835109e+05 
 0   931.2846646  3.9835600e+05 
 0   931.3050985  3.9837588e+05 
 0   931.3255323  3.9832731e+05 
 0   931.3459662  3.9835088e+05 
 0   931.3664000  3.9835591e+05 
 0   931.3868337  3.9830234e+05 
 0   931.4072677  3.9830875e+05 
 0   931.4277015  3.9835741e+05 
 0   931.4481352  3.9835478e+05 
 0   931.4685692  3.9831503e+05 
 0   931.4890030  3.9834572e+05 
 0   931.5094367  3.9832862e+05 
 0   931.5298706  3.9833044e+05 
 0   931.5503044  3.9835131e+05 
 0   931.5707382  3.9839522e+05 
 0   931.5911721  3.9834544e+05 
 0   931.6116059  3.9836678e+05 
 0   931.6320398  3.9834031e+05 
 0   931.6524736  3.9833334e+05 
 0   931.6729074  3.9833062e+05 
 0   931.6933413  3.9836250e+05 
 0   931.7137751  3.9829216e+05 
 0   931.7342089  3.9835569e+05 
 0   931.7546428  3.9833091e+05 
 0   931.7750766  3.9837606e+05 
 0   931.7955104  3.9835175e+05 
 0   931.8159443  3.9831753e+05 
 0   931.8363781  3.9831572e+05 
 0   931.8568119  3.9833969e+05 
 0   931.8772458  3.9834875e+05 
 0   931.8976795  3.9833775e+05 
 0   931.9181135  3.9834534e+05 
 0   931.9385473  3.9838197e+05 
 0   931.9589810  3.9833409e+05 
 0   931.9794149  3.9834647e+05 
 0   931.9998488  3.9832328e+05 
 0   932.0202825  3.9833566e+05 
 0   932.0407164  3.9833000e+05 
 0   932.0611502  3.9830709e+05 
 0   932.0815840  3.9832653e+05 
 0   932.1020179  3.9829272e+05 
 0   932.1224517  3.9831650e+05 
 0   932.1428855  3.9834147e+05 
 0   932.1633193  3.9829606e+05 
 0   932.1837532  3.9833925e+05 
 0   932.2041870  3.9835866e+05 
 0   932.2246208  3.9835247e+05 
 0   932.2450546  3.9833788e+05 
 0   932.2654885  3.9837806e+05 
 0   932.2859223  3.9834322e+05 
 0   932.3063561  3.9837638e+05 
 0   932.3267899  3.9837497e+05 
 0   932.3472237  3.9838131e+05 
 0   932.3676576  3.9836584e+05 
 0   932.3880915  3.9837619e+05 
 0   932.4085252  3.9835481e+05 
 0   932.4289590  3.9833278e+05 
 0   932.4493929  3.9836091e+05 
 0   932.4698267  3.9836166e+05 
 0   932.4902606  3.9832097e+05 
 0   932.5106944  3.9830662e+05 
 0   932.5311281  3.9833956e+05 
 0   932.5515620  3.9832344e+05 
 0   932.5719959  3.9833381e+05 
 0   932.5924296  3.9834938e+05 
 0   932.6128635  3.9834572e+05 
 0   932.6332973  3.9830819e+05 
 0   932.6537311  3.9834019e+05 
 0   932.6741649  3.9828731e+05 
 0   932.6945988  3.9832597e+05 
 0   932.7150326  3.9832034e+05 
 0   932.7354664  3.9831709e+05 
 0   932.7559002  3.9830734e+05 
 0   932.7763341  3.9830991e+05 
 0   932.7967678  3.9834197e+05 
 0   932.8376356  3.9832228e+05 
 0   932.8580694  3.9835591e+05 
 0   932.8785031  3.9835497e+05 
 0   932.8989370  3.9834838e+05 
 0   932.9193707  3.9835462e+05 
 0   932.9398045  3.9833116e+05 
 0   932.9602385  3.9835925e+05 
 0   932.9806722  3.9832688e+05 
 0   933.0011060  3.9839259e+05 
 0   933.0215399  3.9831975e+05 
 0   933.0419736  3.9834638e+05 
 0   933.0624075  3.9835956e+05 
 0   933.0828413  3.9820550e+05 
 0   933.1032751  3.9471297e+05 
 0   933.1237090  3.9264478e+05 
 0   933.1441428  3.9431209e+05 
 0   933.1645765  3.9810153e+05 
 0   933.1850104  3.9830256e+05 
 0   933.2054442  3.9835831e+05 
 0   933.2258780  3.9833772e+05 
 0   933.2463118  3.9832669e+05 
 0   933.2667457  3.9835669e+05 
 0   933.2871795  3.9831869e+05 
 0   933.3076133  3.9833756e+05 
 0   933.3280471  3.9834150e+05 
 0   933.3484810  3.9833631e+05 
 0   933.3689148  3.9833125e+05 
 0   933.3893485  3.9835106e+05 
 0   933.4097824  3.9840834e+05 
 0   933.4302162  3.9834562e+05 
 0   933.4506500  3.9837159e+05 
 0   933.4710839  3.9836147e+05 
 0   933.4915177  3.9839481e+05 
 0   933.5119514  3.9835888e+05 
 0   933.5323853  3.9834878e+05 
 0   933.5528191  3.9834397e+05 
 0   933.5732528  3.9834812e+05 
 0   933.5936867  3.9833934e+05 
 0   933.6141204  3.9833097e+05 
 0   933.6345543  3.9830534e+05 
 0   933.6549881  3.9834066e+05 
 0   933.6754218  3.9833909e+05 
 0   933.6958558  3.9833984e+05 
 0   933.7162896  3.9834241e+05 
 0   933.7367234  3.9833106e+05 
 0   933.7571572  3.9833119e+05 
 0   933.7775910  3.9833444e+05 
 0   933.7980248  3.9832259e+05 
 0   933.8184586  3.9834966e+05 
 0   933.8388924  3.9835303e+05 
 0   933.8593262  3.9835162e+05 
 0   933.8797601  3.9830916e+05 
 0   933.9001938  3.9830831e+05 
 0   933.9206277  3.9836906e+05 
 0   933.9410615  3.9837044e+05 
 0   933.9614952  3.9831431e+05 
 0   933.9819291  3.9834012e+05 
 0   934.0023629  3.9834350e+05 
 0   934.0227966  3.9836103e+05 
 0   934.0432305  3.9834678e+05 
 0   934.0636644  3.9834378e+05 
 0   934.0840981  3.9832438e+05 
 0   934.1045320  3.9834269e+05 
 0   934.1249658  3.9832953e+05 
 0   934.1453995  3.9830838e+05 
 0   934.1658334  3.9833759e+05 
 0   934.1862672  3.9832519e+05 
 0   934.2067011  3.9830816e+05 
 0   934.2271348  3.9833684e+05 
 0   934.2475686  3.9833669e+05 
 0   934.2680024  3.9832991e+05 
 0   934.2884362  3.9835044e+05 
 0   934.3088700  3.9832103e+05 
 0   934.3293038  3.9835456e+05 
 0   934.3497376  3.9831712e+05 
 0   934.3701714  3.9835919e+05 
 0   934.3906053  3.9832912e+05 
 0   934.4110390  3.9830728e+05 
 0   934.4314728  3.9835103e+05 
 0   934.4519067  3.9837150e+05 
 0   934.4723404  3.9834322e+05 
 0   934.4927743  3.9830869e+05 
 0   934.5132081  3.9833556e+05 
 0   934.5336418  3.9835406e+05 
 0   934.5540757  3.9837325e+05 
 0   934.5745095  3.9833625e+05 
 0   934.5949432  3.9834241e+05 
 0   934.6153771  3.9831400e+05 
 0   934.6358109  3.9834831e+05 
 0   934.6562446  3.9836953e+05 
 0   934.6766785  3.9836091e+05 
 0   934.6971123  3.9835072e+05 
 0   934.7175461  3.9830556e+05 
 0   934.7379799  3.9836391e+05 
 0   934.7584136  3.9834300e+05 
 0   934.7788475  3.9831269e+05 
 0   934.7992812  3.9833484e+05 
 0   934.8197150  3.9836178e+05 
 0   934.8401489  3.9831684e+05 
 0   934.8605827  3.9830847e+05 
 0   934.8810164  3.9834303e+05 
 0   934.9014503  3.9836047e+05 
 0   934.9218841  3.9835125e+05 
 0   934.9423178  3.9833934e+05 
 0   934.9627517  3.9836397e+05 
 0   934.9831854  3.9834666e+05 
 0   935.0036192  3.9835678e+05 
 0   935.0240531  3.9833747e+05 
 0   935.0444868  3.9836000e+05 
 0   935.0649207  3.9832438e+05 
 0   935.0853545  3.9837659e+05 
 0   935.1057882  3.9833150e+05 
 0   935.1262221  3.9833897e+05 
 0   935.1466558  3.9835816e+05 
 0   935.1670895  3.9831119e+05 
 0   935.1875234  3.9831319e+05 
 0   935.2079572  3.9834122e+05 
 0   935.2283910  3.9833891e+05 
 0   935.2488248  3.9834641e+05 
 0   935.2692586  3.9832512e+05 
 0   935.2896924  3.9837169e+05 
 0   935.3101262  3.9833253e+05 
 0   935.3305600  3.9834650e+05 
 0   935.3509939  3.9835256e+05 
 0   935.3714277  3.9831603e+05 
 0   935.3918613  3.9830866e+05 
 0   935.4122952  3.9834359e+05 
 0   935.4327290  3.9831150e+05 
 0   935.4531627  3.9832397e+05 
 0   935.4735966  3.9829544e+05 
 0   935.4940304  3.9831606e+05 
 0   935.5144641  3.9831134e+05 
 0   935.5348980  3.9834709e+05 
 0   935.5553318  3.9812456e+05 
 0   935.5757654  3.9431562e+05 
 0   935.5961993  3.9266881e+05 
 0   935.6166331  3.9479709e+05 
 0   935.6370669  3.9824297e+05 
 0   935.6575007  3.9833672e+05 
 0   935.6779344  3.9833088e+05 
 0   935.6983683  3.9835169e+05 
 0   935.7188021  3.9833519e+05 
 0   935.7392358  3.9837012e+05 
 0   935.7596696  3.9836997e+05 
 0   935.7801034  3.9830794e+05 
 0   935.8209710  3.9836456e+05 
 0   935.8414048  3.9832256e+05 
 0   935.8618386  3.9836962e+05 
 0   935.8822723  3.9816769e+05 
 0   935.9027061  3.9833838e+05 
 0   935.9231400  3.9835681e+05 
 0   935.9435738  3.9836228e+05 
 0   935.9640075  3.9835647e+05 
 0   935.9844414  3.9831559e+05 
 0   936.0048751  3.9832366e+05 
 0   936.0253088  3.9834028e+05 
 0   936.0457427  3.9825628e+05 
 0   936.0661765  3.9834350e+05 
 0   936.0866102  3.9833656e+05 
 0   936.1070441  3.9833228e+05 
 0   936.1274778  3.9833806e+05 
 0   936.1479115  3.9833812e+05 
 0   936.1683454  3.9834256e+05 
 0   936.1887792  3.9832512e+05 
 0   936.2092131  3.9837925e+05 
 0   936.2296468  3.9834638e+05 
 0   936.2500805  3.9833353e+05 
 0   936.2705143  3.9836078e+05 
 0   936.2909481  3.9835888e+05 
 0   936.3113819  3.9831253e+05 
 0   936.3318157  3.9832972e+05 
 0   936.3522494  3.9831612e+05 
 0   936.3726832  3.9832366e+05 
 0   936.3931170  3.9834419e+05 
 0   936.4135508  3.9829681e+05 
 0   936.4339846  3.9836019e+05 
 0   936.4544184  3.9834944e+05 
 0   936.4748521  3.9835834e+05 
 0   936.4952860  3.9834453e+05 
 0   936.5157198  3.9836381e+05 
 0   936.5361535  3.9834025e+05 
 0   936.5565873  3.9837200e+05 
 0   936.5770211  3.9830997e+05 
 0   936.5974548  3.9830834e+05 
 0   936.6178887  3.9835366e+05 
 0   936.6383224  3.9831125e+05 
 0   936.6587561  3.9831272e+05 
 0   936.6791900  3.9835547e+05 
 0   936.6996238  3.9833138e+05 
 0   936.7200575  3.9833578e+05 
 0   936.7404913  3.9835759e+05 
 0   936.7609251  3.9832725e+05 
 0   936.7813590  3.9831906e+05 
 0   936.8017927  3.9833484e+05 
 0   936.8222264  3.9835328e+05 
 0   936.8426603  3.9830247e+05 
 0   936.8630940  3.9835653e+05 
 0   936.8835278  3.9834953e+05 
 0   936.9039616  3.9831534e+05 
 0   936.9243954  3.9829791e+05 
 0   936.9448291  3.9832212e+05 
 0   937.8030476  3.9844297e+05 
 0   937.8234814  3.9850366e+05 
 0   937.8439152  3.9850312e+05 
